timestamp,imu_upper_roll_deg,imu_upper_pitch_deg,imu_upper_yaw_deg,imu_lower_roll_deg,imu_lower_pitch_deg,imu_lower_yaw_deg
2026-01-01 00:00:00,-3.5119239484485965,-1.513025574101448,0.9769499632119278,3.7490783669461396,11.923173468629434,8.917641034498251
2026-01-01 00:01:00,0.46569183076792914,11.607740006235035,7.906274338840901,8.179019329083689,2.5357231775727245,9.4015413000037
2026-01-01 00:02:00,3.1960873339439475,14.849682638407714,4.97334453356831,5.460020328274618,-0.06550619987195105,7.38023902776602
2026-01-01 00:03:00,1.618775760272555,8.831463809027161,9.601729304082951,-3.50447382588286,4.160667450489563,3.1997203185190237
2026-01-01 00:04:00,-4.471037749509424,13.101082605071932,1.956956114164906,-3.146735389500594,9.928770822561114,5.032097417592269
2026-01-01 00:05:00,12.371601743248881,9.127698814282253,6.671755496320504,2.1216686346861713,9.192366834479593,-9.336387301893906
2026-01-01 00:06:00,-3.6151416843387665,10.140429072018888,1.9116931992767352,-3.9727975031288696,22.816976756636087,9.732863358557942
2026-01-01 00:07:00,-1.7639881180276682,13.273805959299175,-4.185449592940436,-2.7239619177582677,17.25231418830399,-12.980718955886676
2026-01-01 00:08:00,-3.271424618218093,15.802412550700922,-3.0652379785414787,2.8582808324047035,6.433093406561312,-15.623570848986892
2026-01-01 00:09:00,4.434975456182124,8.662145912613262,-4.730876706026069,1.275260499942957,10.340508442997741,-22.80895936367437
2026-01-01 00:10:00,5.492725976333941,11.243688223317088,-21.230761257839454,1.3385546365942875,11.644947111093346,2.131058642498407
2026-01-01 00:11:00,0.40204783921675813,19.18389442121311,-8.838238513848491,-6.1084797153639,-5.345826971340225,8.126375019669082
2026-01-01 00:12:00,-1.5802212546593215,8.166605964777357,-7.536364678287592,10.61858202472096,8.67732272473278,2.221592311745386
2026-01-01 00:13:00,-7.9422804692793045,15.545421603579172,-1.9874235850966668,-1.0585905748162618,14.043320933985004,4.375385808178908
2026-01-01 00:14:00,3.893431764214444,25.755776722992355,11.188548845676358,6.7863927436203735,15.139190673941275,1.6169752563609818
2026-01-01 00:15:00,-1.4728308631366862,21.451343750260644,-1.1794090970953466,1.2268288926307986,10.501523480657678,3.1474829810590412
2026-01-01 00:16:00,2.6616274221420566,12.724313848931441,-4.156974643288681,6.95466716775531,14.878874557788773,12.455323887131254
2026-01-01 00:17:00,-4.760270727400299,13.631458231494893,-0.10856303190816151,0.5863669499952909,-3.2856853117301537,-1.6057857740813353
2026-01-01 00:18:00,10.438721683963,9.565121976106418,7.167436797843476,-1.4142843518222354,12.41194400445112,6.605554445685868
2026-01-01 00:19:00,-6.334703329058007,8.977650470024885,-5.653213658006173,-8.09674577392638,9.825330899761079,-3.932894281066261
2026-01-01 00:20:00,2.4136029466693425,8.249145973729137,-9.186519097047691,-7.644290307888273,2.467604725015244,3.715562976491021
2026-01-01 00:21:00,4.4123288709984045,7.163158170376169,-16.360737372298033,-5.478585956804651,8.65657982849219,8.16144530091272
2026-01-01 00:22:00,0.7300896663420109,13.7045356129561,-2.025417149225149,-1.6484887305108844,4.413527020177622,6.06176796151804
2026-01-01 00:23:00,-9.764278523376905,11.584558659101468,7.425287479541723,2.125720681397645,9.280721226080065,-2.170906021505848
2026-01-01 00:24:00,6.643235923350348,12.484923304362486,-5.891143336359913,-2.764743964697074,1.1825250683911177,8.97779823261247
2026-01-01 00:25:00,-2.855196084584911,13.418215363616042,-17.517759743023333,3.722929435848279,17.243224912079448,18.130623640325112
2026-01-01 00:26:00,0.10365518894461612,5.406057419174385,13.633992834338386,-5.248926930496437,8.494590096347668,5.790776475705705
2026-01-01 00:27:00,0.9673881916921314,8.376386861573158,2.0833604612467265,3.2782916632893135,5.3023667672206845,1.2224544084581697
2026-01-01 00:28:00,-4.832804404977457,13.447321260149014,-9.167332721393596,2.962334003401755,5.9123031506310095,-4.383936013674599
2026-01-01 00:29:00,7.664266157569578,9.030529158155552,12.86199381074895,1.5761734573812627,14.46071288334116,-7.576966106045006
2026-01-01 00:30:00,-0.29562053493458146,6.828688098173579,-10.9745955069042,0.6493400272822134,1.3940696313836902,0.06666735302525689
2026-01-01 00:31:00,2.3857142758224192,10.585381520570536,-7.555459173408712,2.5472688784964674,13.567677883302117,8.902310542875398
2026-01-01 00:32:00,-0.6972806401709286,8.73610947316257,6.1349933907904735,-1.2703828028797486,-2.4429082843976584,-4.247347922257871
2026-01-01 00:33:00,-5.034647031147759,-0.2712859608186573,-5.194106123859635,3.3899904010962207,-1.5052407612567666,8.184564626278107
2026-01-01 00:34:00,3.161412208385397,-2.4215669636563124,19.637682530381188,0.28268478194417557,3.2849062339809443,21.645615958940272
2026-01-01 00:35:00,1.7900473587992538,13.799721902888608,-3.7744721808190524,-3.653173840979744,11.804541191369573,3.334704632845002
2026-01-01 00:36:00,2.525266253246819,17.57939511840873,0.022017279923974533,10.975453901719687,4.229331147226672,-9.597203090596818
2026-01-01 00:37:00,-2.9569691229647663,14.279641869684347,-9.488175873172928,-7.690302670057352,-7.620677478236001,10.441277117232342
2026-01-01 00:38:00,0.989904897882108,2.9526353486511434,-7.558073143264766,2.7929273455676684,8.800182640431654,5.209772205400764
2026-01-01 00:39:00,3.2542647118120978,8.571508356159137,3.794061984986393,-1.5515815335505116,7.814642410953209,-4.996305472409425
2026-01-01 00:40:00,4.14259561850483,3.0466179393714636,14.830230985329296,8.624846439975906,0.6981885930252361,3.426270879481128
2026-01-01 00:41:00,-11.526201310817733,2.906337237835454,-8.46465351639607,2.460718028983643,9.492338409510861,-6.104403428879788
2026-01-01 00:42:00,6.645768405214368,18.56073800507464,-13.427093473709643,-0.5553522175488195,4.335135104324377,-23.15522565833086
2026-01-01 00:43:00,0.892446458112228,13.701430524722433,-10.132381775765019,-9.09510261938776,8.322029849964164,-2.1274017448341263
2026-01-01 00:44:00,0.04544697721311823,17.1090777872841,6.443774989091253,2.669984779299619,2.0628377112072336,-3.8165954678338734
2026-01-01 00:45:00,-6.793068194946149,9.462295888675094,-0.6828756173169486,-1.1212379841997149,14.019579004731213,1.3078215089379255
2026-01-01 00:46:00,-3.684404080824443,0.2855810100368146,10.94761585777553,-1.5063748601897098,11.639326195300281,6.9213895841274615
2026-01-01 00:47:00,-0.593399230217284,4.936381261095953,-3.2851903403260097,-4.341551271795664,6.569963926996991,-0.8133986172089546
2026-01-01 00:48:00,2.251538915073479,10.805752928354142,-13.292340537745485,-2.1493538601179067,4.785413004261629,9.131120670453177
2026-01-01 00:49:00,-1.0644750846722286,0.7680394525437073,7.038646259980124,2.994836434779456,11.289441185710412,2.512535809098584
2026-01-01 00:50:00,-5.414429809445558,11.679838576309137,-2.9735927747537576,-8.335034831465501,3.6159571098202328,-12.663519103798025
2026-01-01 00:51:00,-2.347180884095053,0.652208847354304,-8.863670466154328,-3.2691165090229544,0.7952223356080328,1.2739248187809116
2026-01-01 00:52:00,2.1072761482076396,12.006166598585853,-12.077707303262518,1.0965440211688702,8.744737806949969,-4.178766000155201
2026-01-01 00:53:00,-2.645600755634126,9.86332588139003,10.218994852341297,2.2917031456714696,16.517609235073728,-3.2851616396005423
2026-01-01 00:54:00,-0.15610901526817852,5.94853178207454,0.34340021154349365,1.6030506334494492,4.596466698026391,9.613569489288574
2026-01-01 00:55:00,-3.1661003912839187,14.739401003506696,-10.81632822742428,1.2855638499530528,8.721446542630671,-12.709930974873986
2026-01-01 00:56:00,3.9012290029877903,21.34806805886367,14.284487344528287,3.958182057316352,12.626313203139787,18.038667514824553
2026-01-01 00:57:00,-0.42851207045397793,10.093825158844751,-6.80507152132312,7.486371263448235,1.1021299603404007,-15.958950442170575
2026-01-01 00:58:00,4.094941315507836,11.199154905194733,23.157291811834455,-0.8840781154619913,11.054699718879414,1.6493677786847203
2026-01-01 00:59:00,2.4523133918682842,28.94510269236373,10.19976239644812,-1.7684481636842717,6.702254527954425,10.040736444927933
2026-01-01 01:00:00,3.223288001917485,11.470986533785677,-8.408694815530334,0.22205022885459744,2.0622227394928583,-10.373421927762196
2026-01-01 01:01:00,2.10429444752555,8.788403516539514,17.721816919874087,2.5916302301075227,5.781428935445922,-1.1777905718905293
2026-01-01 01:02:00,-2.7106378558875215,18.38449503072259,18.297315676187548,1.1596304715838088,7.338069263448501,9.948331256275901
2026-01-01 01:03:00,-3.325475640733524,-2.0810618397712055,-3.532821070823265,-1.6023821360293542,0.7677940124107714,-5.14570633862246
2026-01-01 01:04:00,-7.173935200197712,18.07569437099822,-14.135878043015959,2.685451849273855,8.281323043712831,20.33031609139679
2026-01-01 01:05:00,3.4563968115468384,9.36065037132243,-8.747922051063007,-3.572048814627759,15.604056017621538,0.27693228607087234
2026-01-01 01:06:00,-0.06847170204597552,6.638072497634578,-23.038795117143355,4.7830412841261545,11.937993621418908,-1.6991161824149499
2026-01-01 01:07:00,-13.36815475629676,26.296912870909157,1.3717673010306064,5.446860537816395,6.51649449056592,20.62925682879766
2026-01-01 01:08:00,1.5217425367475692,12.750767338249897,1.3847313291278063,2.758897249429552,12.239328085899151,2.2583734756509912
2026-01-01 01:09:00,3.801655076237042,3.5992564252946257,2.6594490136768885,-5.639637073372415,13.01088713450951,2.960518287375777
2026-01-01 01:10:00,4.555395155973526,10.638839278582987,-15.679864528588501,-3.6214031867251975,8.60254182196759,-6.445413506585268
2026-01-01 01:11:00,6.572602922494649,9.256313771530136,-0.9755438865673021,-0.034325436054031065,11.132925266428531,4.482812479638652
